abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.16247520544063473,0.23146366491605727,1986,1472,Faecalibacterium,0.8,ERR1883247
0.08369934825729669,0.12511833038403258,2870,1747,Parabacteroides,0.8,ERR1883247
0.0554335505809011,0.07783669696598232,2357,1567,Roseburia,0.8,ERR1883247
0.0564607537546047,0.09301099047141245,2983,1793,Ruminococcus,0.8,ERR1883247
0.046932558798526494,0.0640910661020613,2650,1613,Alistipes,0.7000000000000001,ERR1883247
0.3972088410314537,0.514923271559106,3307,1887,Bacteroides,0.7000000000000001,ERR1883247
0.06595352791158968,0.08687468391220005,3108,1818,Blautia,0.7000000000000001,ERR1883247
0.09673420232360443,0.13352537101655318,2188,1591,Coprococcus,0.7000000000000001,ERR1883247
0.035102011901388494,0.04687014674072706,2368,1614,Dorea,0.7000000000000001,ERR1883247
0.16247520544063473,0.2013539236936979,1986,1472,Faecalibacterium,0.7000000000000001,ERR1883247
0.08369934825729669,0.11110367569024308,2870,1747,Parabacteroides,0.7000000000000001,ERR1883247
0.0554335505809011,0.06878421168608619,2357,1567,Roseburia,0.7000000000000001,ERR1883247
0.0564607537546047,0.07855073088418725,2983,1793,Ruminococcus,0.7000000000000001,ERR1883247
0.046932558798526494,0.05493298559166625,2650,1613,Alistipes,0.6,ERR1883247
0.3972088410314537,0.42899087626789006,3307,1887,Bacteroides,0.6,ERR1883247
0.06595352791158968,0.0756601031913084,3108,1818,Blautia,0.6,ERR1883247
0.09673420232360443,0.11674105845712464,2188,1591,Coprococcus,0.6,ERR1883247
0.035102011901388494,0.04211171456455539,2368,1614,Dorea,0.6,ERR1883247
0.16247520544063473,0.18212955777826143,1986,1472,Faecalibacterium,0.6,ERR1883247
0.08369934825729669,0.09574948103193849,2870,1747,Parabacteroides,0.6,ERR1883247
0.0554335505809011,0.059030595929732525,2357,1567,Roseburia,0.6,ERR1883247
0.0564607537546047,0.07108868654543124,2983,1793,Ruminococcus,0.6,ERR1883247
0.046932558798526494,0.0445482915706503,2650,1613,Alistipes,0.5,ERR1883247
0.3972088410314537,0.36256291947611047,3307,1887,Bacteroides,0.5,ERR1883247
0.06595352791158968,0.05909597067119323,3108,1818,Blautia,0.5,ERR1883247
0.09673420232360443,0.08980460915407794,2188,1591,Coprococcus,0.5,ERR1883247
0.035102011901388494,0.03363005938782748,2368,1614,Dorea,0.5,ERR1883247
0.16247520544063473,0.15092044719506165,1986,1472,Faecalibacterium,0.5,ERR1883247
0.08369934825729669,0.07648871954088718,2870,1747,Parabacteroides,0.5,ERR1883247
0.0554335505809011,0.04874086341539204,2357,1567,Roseburia,0.5,ERR1883247
0.0564607537546047,0.05321299512108102,2983,1793,Ruminococcus,0.5,ERR1883247
0.046932558798526494,0.034604071265214476,2650,1613,Alistipes,0.4,ERR1883247
0.3972088410314537,0.2922082117230991,3307,1887,Bacteroides,0.4,ERR1883247
0.06595352791158968,0.048608203926224856,3108,1818,Blautia,0.4,ERR1883247
0.09673420232360443,0.07091258894259525,2188,1591,Coprococcus,0.4,ERR1883247
0.035102011901388494,0.025784408104640298,2368,1614,Dorea,0.4,ERR1883247
0.16247520544063473,0.11972886337041928,1986,1472,Faecalibacterium,0.4,ERR1883247
0.08369934825729669,0.060651762431350655,2870,1747,Parabacteroides,0.4,ERR1883247
0.0554335505809011,0.04063872174359214,2357,1567,Roseburia,0.4,ERR1883247
0.0564607537546047,0.04136453968565466,2983,1793,Ruminococcus,0.4,ERR1883247
0.046932558798526494,0.026316586488425386,2650,1613,Alistipes,0.30000000000000004,ERR1883247
0.3972088410314537,0.2203582299429029,3307,1887,Bacteroides,0.30000000000000004,ERR1883247
0.06595352791158968,0.036906673666088866,3108,1818,Blautia,0.30000000000000004,ERR1883247
0.09673420232360443,0.054250130627932,2188,1591,Coprococcus,0.30000000000000004,ERR1883247
0.035102011901388494,0.019687194282098197,2368,1614,Dorea,0.30000000000000004,ERR1883247
0.16247520544063473,0.089578330303101,1986,1472,Faecalibacterium,0.30000000000000004,ERR1883247
0.08369934825729669,0.046957771361150105,2870,1747,Parabacteroides,0.30000000000000004,ERR1883247
0.0554335505809011,0.030852355640432,2357,1567,Roseburia,0.30000000000000004,ERR1883247
0.0564607537546047,0.03164971087999755,2983,1793,Ruminococcus,0.30000000000000004,ERR1883247
0.046932558798526494,0.017446159061026128,2650,1613,Alistipes,0.2,ERR1883247
0.3972088410314537,0.14656884444993573,3307,1887,Bacteroides,0.2,ERR1883247
0.06595352791158968,0.02443684564018521,3108,1818,Blautia,0.2,ERR1883247
0.09673420232360443,0.03595713816917258,2188,1591,Coprococcus,0.2,ERR1883247
0.035102011901388494,0.013047166268344658,2368,1614,Dorea,0.2,ERR1883247
0.16247520544063473,0.05857194669850656,1986,1472,Faecalibacterium,0.2,ERR1883247
0.08369934825729669,0.030144056076618502,2870,1747,Parabacteroides,0.2,ERR1883247
0.0554335505809011,0.019802330694739467,2357,1567,Roseburia,0.2,ERR1883247
0.0564607537546047,0.02098867289810777,2983,1793,Ruminococcus,0.2,ERR1883247
0.046932558798526494,0.008689344554998823,2650,1613,Alistipes,0.1,ERR1883247
0.3972088410314537,0.07353797475713036,3307,1887,Bacteroides,0.1,ERR1883247
0.06595352791158968,0.012209778403617488,3108,1818,Blautia,0.1,ERR1883247
0.09673420232360443,0.017910036589953847,2188,1591,Coprococcus,0.1,ERR1883247
0.035102011901388494,0.006498495115412707,2368,1614,Dorea,0.1,ERR1883247
0.16247520544063473,0.028849922698554444,1986,1472,Faecalibacterium,0.1,ERR1883247
0.08369934825729669,0.01485420269258127,2870,1747,Parabacteroides,0.1,ERR1883247
0.0554335505809011,0.00950792660103995,2357,1567,Roseburia,0.1,ERR1883247
0.0564607537546047,0.010448967084306508,2983,1793,Ruminococcus,0.1,ERR1883247
0.37766104105295234,0.76494770367347,3307,1887,Bacteroides,,ERR1883260
0.08058220022928124,0.2373458550380327,3108,1818,Blautia,,ERR1883260
0.068465121678687,0.18345576521000845,3532,2001,Clostridium,,ERR1883260
0.09195919374265356,0.18716946358790298,2188,1591,Coprococcus,,ERR1883260
0.03835381869367735,0.05414967592352903,2368,1614,Dorea,,ERR1883260
0.21034377675552524,0.21753031985322155,1986,1472,Faecalibacterium,,ERR1883260
0.07736065359666816,0.11317132216562498,2870,1747,Parabacteroides,,ERR1883260
0.05527419425055506,0.07376188773901665,2357,1567,Roseburia,,ERR1883260
0.37766104105295234,0.7066998756752625,3307,1887,Bacteroides,1.0,ERR1883260
0.08058220022928124,0.12691896474416903,3108,1818,Blautia,1.0,ERR1883260
0.068465121678687,0.15973480941144294,3532,2001,Clostridium,1.0,ERR1883260
0.09195919374265356,0.1637271356402539,2188,1591,Coprococcus,1.0,ERR1883260
0.03835381869367735,0.068541506098406,2368,1614,Dorea,1.0,ERR1883260
0.21034377675552524,0.36011572822346377,1986,1472,Faecalibacterium,1.0,ERR1883260
0.07736065359666816,0.14809354111402903,2870,1747,Parabacteroides,1.0,ERR1883260
0.05527419425055506,0.09963133660100047,2357,1567,Roseburia,1.0,ERR1883260
0.37766104105295234,0.6286847172874622,3307,1887,Bacteroides,0.9,ERR1883260
0.08058220022928124,0.12054795790617014,3108,1818,Blautia,0.9,ERR1883260
0.068465121678687,0.14222737167906732,3532,2001,Clostridium,0.9,ERR1883260
0.09195919374265356,0.1534584330160988,2188,1591,Coprococcus,0.9,ERR1883260
0.03835381869367735,0.06285346968047469,2368,1614,Dorea,0.9,ERR1883260
0.21034377675552524,0.3313831977799493,1986,1472,Faecalibacterium,0.9,ERR1883260
0.07736065359666816,0.1325535062590484,2870,1747,Parabacteroides,0.9,ERR1883260
0.05527419425055506,0.08884355157876757,2357,1567,Roseburia,0.9,ERR1883260
0.37766104105295234,0.5606473890167056,3307,1887,Bacteroides,0.8,ERR1883260
0.08058220022928124,0.1120816258837095,3108,1818,Blautia,0.8,ERR1883260
0.068465121678687,0.122756008869529,3532,2001,Clostridium,0.8,ERR1883260
0.09195919374265356,0.135254680849983,2188,1591,Coprococcus,0.8,ERR1883260
0.03835381869367735,0.055484139126386126,2368,1614,Dorea,0.8,ERR1883260
0.21034377675552524,0.2948860543133861,1986,1472,Faecalibacterium,0.8,ERR1883260
0.07736065359666816,0.11667855379738623,2870,1747,Parabacteroides,0.8,ERR1883260
0.05527419425055506,0.07893926532776427,2357,1567,Roseburia,0.8,ERR1883260
0.37766104105295234,0.4933406183651115,3307,1887,Bacteroides,0.7000000000000001,ERR1883260
0.08058220022928124,0.10956675086669919,3108,1818,Blautia,0.7000000000000001,ERR1883260
0.068465121678687,0.1064317693569684,3532,2001,Clostridium,0.7000000000000001,ERR1883260
0.09195919374265356,0.13179552861784455,2188,1591,Coprococcus,0.7000000000000001,ERR1883260
0.03835381869367735,0.05196967682648116,2368,1614,Dorea,0.7000000000000001,ERR1883260
0.21034377675552524,0.25690481215451433,1986,1472,Faecalibacterium,0.7000000000000001,ERR1883260
0.07736065359666816,0.1056463256771616,2870,1747,Parabacteroides,0.7000000000000001,ERR1883260
0.05527419425055506,0.06943790932045407,2357,1567,Roseburia,0.7000000000000001,ERR1883260
0.37766104105295234,0.4102980604754464,3307,1887,Bacteroides,0.6,ERR1883260
0.08058220022928124,0.09300237010331432,3108,1818,Blautia,0.6,ERR1883260
0.068465121678687,0.09071554955135384,3532,2001,Clostridium,0.6,ERR1883260
0.09195919374265356,0.11111152967067073,2188,1591,Coprococcus,0.6,ERR1883260
0.03835381869367735,0.04609593810744512,2368,1614,Dorea,0.6,ERR1883260
0.21034377675552524,0.22895699910449066,1986,1472,Faecalibacterium,0.6,ERR1883260
0.07736065359666816,0.08912486359644928,2870,1747,Parabacteroides,0.6,ERR1883260
0.05527419425055506,0.05888666596276255,2357,1567,Roseburia,0.6,ERR1883260
0.37766104105295234,0.34499641193659714,3307,1887,Bacteroides,0.5,ERR1883260
0.08058220022928124,0.0732968436364659,3108,1818,Blautia,0.5,ERR1883260
0.068465121678687,0.06718553371636456,3532,2001,Clostridium,0.5,ERR1883260
0.09195919374265356,0.08622209889074273,2188,1591,Coprococcus,0.5,ERR1883260
0.03835381869367735,0.037051722455676235,2368,1614,Dorea,0.5,ERR1883260
0.21034377675552524,0.1914331792529635,1986,1472,Faecalibacterium,0.5,ERR1883260
0.07736065359666816,0.07118542552348979,2870,1747,Parabacteroides,0.5,ERR1883260
0.05527419425055506,0.049163550903714485,2357,1567,Roseburia,0.5,ERR1883260
0.37766104105295234,0.27892220045234734,3307,1887,Bacteroides,0.4,ERR1883260
0.08058220022928124,0.06241619621965263,3108,1818,Blautia,0.4,ERR1883260
0.068465121678687,0.057083444887410274,3532,2001,Clostridium,0.4,ERR1883260
0.09195919374265356,0.07238726643257444,2188,1591,Coprococcus,0.4,ERR1883260
0.03835381869367735,0.031149142496321485,2368,1614,Dorea,0.4,ERR1883260
0.21034377675552524,0.15708579797234135,1986,1472,Faecalibacterium,0.4,ERR1883260
0.07736065359666816,0.0585965703404315,2870,1747,Parabacteroides,0.4,ERR1883260
0.05527419425055506,0.03986740159940218,2357,1567,Roseburia,0.4,ERR1883260
0.37766104105295234,0.20819616628529505,3307,1887,Bacteroides,0.30000000000000004,ERR1883260
0.08058220022928124,0.043971990557079156,3108,1818,Blautia,0.30000000000000004,ERR1883260
0.068465121678687,0.0374649577631971,3532,2001,Clostridium,0.30000000000000004,ERR1883260
0.09195919374265356,0.05065551161620133,2188,1591,Coprococcus,0.30000000000000004,ERR1883260
0.03835381869367735,0.02114871517863332,2368,1614,Dorea,0.30000000000000004,ERR1883260
0.21034377675552524,0.11597667503760975,1986,1472,Faecalibacterium,0.30000000000000004,ERR1883260
0.07736065359666816,0.04265122592115902,2870,1747,Parabacteroides,0.30000000000000004,ERR1883260
0.05527419425055506,0.030267049187951336,2357,1567,Roseburia,0.30000000000000004,ERR1883260
0.37766104105295234,0.1392494577746073,3307,1887,Bacteroides,0.2,ERR1883260
0.08058220022928124,0.029696408072669062,3108,1818,Blautia,0.2,ERR1883260
0.068465121678687,0.02524228251344715,3532,2001,Clostridium,0.2,ERR1883260
0.09195919374265356,0.033906405931211234,2188,1591,Coprococcus,0.2,ERR1883260
0.03835381869367735,0.014140134404386008,2368,1614,Dorea,0.2,ERR1883260
0.21034377675552524,0.0768316431022183,1986,1472,Faecalibacterium,0.2,ERR1883260
0.07736065359666816,0.026657587422686892,2870,1747,Parabacteroides,0.2,ERR1883260
0.05527419425055506,0.020184958869866026,2357,1567,Roseburia,0.2,ERR1883260
0.37766104105295234,0.06972404971177537,3307,1887,Bacteroides,0.1,ERR1883260
0.08058220022928124,0.014875288659442869,3108,1818,Blautia,0.1,ERR1883260
0.068465121678687,0.012637695068848947,3532,2001,Clostridium,0.1,ERR1883260
0.09195919374265356,0.01697645252829269,2188,1591,Coprococcus,0.1,ERR1883260
0.03835381869367735,0.0070803726549540005,2368,1614,Dorea,0.1,ERR1883260
0.21034377675552524,0.038246715746056516,1986,1472,Faecalibacterium,0.1,ERR1883260
0.07736065359666816,0.01388097702449774,2870,1747,Parabacteroides,0.1,ERR1883260
0.05527419425055506,0.009838510481277792,2357,1567,Roseburia,0.1,ERR1883260
0.43327197422917624,0.7670537162222766,3307,1887,Bacteroides,,ERR1883294
0.135987114588127,0.27724182032425565,2197,1602,Fusobacterium,,ERR1883294
0.13345605154164747,0.10426270300784951,1206,1068,Megasphaera,,ERR1883294
0.06764841233317993,0.1283084721684227,1577,1286,Morganella,,ERR1883294
0.05683387022549471,0.12922362817360616,2896,1822,Streptococcus,,ERR1883294
0.030372756557754257,0.004462986004277706,1233,1081,Sutterella,,ERR1883294
0.14242982052462033,0.3671847896608274,1832,1405,Veillonella,,ERR1883294
0.43327197422917624,0.7753291880469722,3307,1887,Bacteroides,1.0,ERR1883294
0.135987114588127,0.24157575482583332,2197,1602,Fusobacterium,1.0,ERR1883294
0.13345605154164747,0.22012541772873567,1206,1068,Megasphaera,1.0,ERR1883294
0.06764841233317993,0.13277117474852412,1577,1286,Morganella,1.0,ERR1883294
0.05683387022549471,0.1348488648187019,2896,1822,Streptococcus,1.0,ERR1883294
0.030372756557754257,0.021457901915692735,1233,1081,Sutterella,1.0,ERR1883294
0.14242982052462033,0.2595118232396865,1832,1405,Veillonella,1.0,ERR1883294
0.43327197422917624,0.7014615149294672,3307,1887,Bacteroides,0.9,ERR1883294
0.135987114588127,0.22964756645765327,2197,1602,Fusobacterium,0.9,ERR1883294
0.13345605154164747,0.1957316612890093,1206,1068,Megasphaera,0.9,ERR1883294
0.06764841233317993,0.12069665525191607,1577,1286,Morganella,0.9,ERR1883294
0.05683387022549471,0.11882982940147409,2896,1822,Streptococcus,0.9,ERR1883294
0.030372756557754257,0.018555570074092732,1233,1081,Sutterella,0.9,ERR1883294
0.14242982052462033,0.22995536815353726,1832,1405,Veillonella,0.9,ERR1883294
0.43327197422917624,0.6217617033458741,3307,1887,Bacteroides,0.8,ERR1883294
0.135987114588127,0.1987463427850441,2197,1602,Fusobacterium,0.8,ERR1883294
0.13345605154164747,0.17220453643344474,1206,1068,Megasphaera,0.8,ERR1883294
0.06764841233317993,0.10413562238347128,1577,1286,Morganella,0.8,ERR1883294
0.05683387022549471,0.10137449888095261,2896,1822,Streptococcus,0.8,ERR1883294
0.030372756557754257,0.016588897861679594,1233,1081,Sutterella,0.8,ERR1883294
0.14242982052462033,0.2028548062416128,1832,1405,Veillonella,0.8,ERR1883294
0.43327197422917624,0.5419774327756777,3307,1887,Bacteroides,0.7000000000000001,ERR1883294
0.135987114588127,0.16479710904004669,2197,1602,Fusobacterium,0.7000000000000001,ERR1883294
0.13345605154164747,0.15181788593391501,1206,1068,Megasphaera,0.7000000000000001,ERR1883294
0.06764841233317993,0.09025843992816401,1577,1286,Morganella,0.7000000000000001,ERR1883294
0.05683387022549471,0.08760465507515648,2896,1822,Streptococcus,0.7000000000000001,ERR1883294
0.030372756557754257,0.016297939342588705,1233,1081,Sutterella,0.7000000000000001,ERR1883294
0.14242982052462033,0.17752514893218566,1832,1405,Veillonella,0.7000000000000001,ERR1883294
0.43327197422917624,0.47701976691445136,3307,1887,Bacteroides,0.6,ERR1883294
0.135987114588127,0.15660583746851964,2197,1602,Fusobacterium,0.6,ERR1883294
0.13345605154164747,0.12469531329892372,1206,1068,Megasphaera,0.6,ERR1883294
0.06764841233317993,0.08162610919014955,1577,1286,Morganella,0.6,ERR1883294
0.05683387022549471,0.07585849242591321,2896,1822,Streptococcus,0.6,ERR1883294
0.030372756557754257,0.012329168583586146,1233,1081,Sutterella,0.6,ERR1883294
0.14242982052462033,0.1697413696785696,1832,1405,Veillonella,0.6,ERR1883294
0.43327197422917624,0.4062453870698905,3307,1887,Bacteroides,0.5,ERR1883294
0.135987114588127,0.12628732975307344,2197,1602,Fusobacterium,0.5,ERR1883294
0.13345605154164747,0.10216590082123604,1206,1068,Megasphaera,0.5,ERR1883294
0.06764841233317993,0.06946867219022872,1577,1286,Morganella,0.5,ERR1883294
0.05683387022549471,0.06251123653464978,2896,1822,Streptococcus,0.5,ERR1883294
0.030372756557754257,0.009605206952617877,1233,1081,Sutterella,0.5,ERR1883294
0.14242982052462033,0.14516912500080542,1832,1405,Veillonella,0.5,ERR1883294
0.43327197422917624,0.3244408108788104,3307,1887,Bacteroides,0.4,ERR1883294
0.135987114588127,0.1000187036520559,2197,1602,Fusobacterium,0.4,ERR1883294
0.13345605154164747,0.08030354196215925,1206,1068,Megasphaera,0.4,ERR1883294
0.06764841233317993,0.053452428010413666,1577,1286,Morganella,0.4,ERR1883294
0.05683387022549471,0.0468708904855988,2896,1822,Streptococcus,0.4,ERR1883294
0.030372756557754257,0.007947907910970725,1233,1081,Sutterella,0.4,ERR1883294
0.14242982052462033,0.11284511645959001,1832,1405,Veillonella,0.4,ERR1883294
0.43327197422917624,0.23573628699871912,3307,1887,Bacteroides,0.30000000000000004,ERR1883294
0.135987114588127,0.07398966677967209,2197,1602,Fusobacterium,0.30000000000000004,ERR1883294
0.13345605154164747,0.06040005062971586,1206,1068,Megasphaera,0.30000000000000004,ERR1883294
0.06764841233317993,0.036774530980475825,1577,1286,Morganella,0.30000000000000004,ERR1883294
0.05683387022549471,0.030920362293056742,2896,1822,Streptococcus,0.30000000000000004,ERR1883294
0.030372756557754257,0.007088551646913145,1233,1081,Sutterella,0.30000000000000004,ERR1883294
0.14242982052462033,0.07750088493175096,1832,1405,Veillonella,0.30000000000000004,ERR1883294
0.43327197422917624,0.15869162546910284,3307,1887,Bacteroides,0.2,ERR1883294
0.135987114588127,0.04949717358245496,2197,1602,Fusobacterium,0.2,ERR1883294
0.13345605154164747,0.04027005382486111,1206,1068,Megasphaera,0.2,ERR1883294
0.06764841233317993,0.024796456738816964,1577,1286,Morganella,0.2,ERR1883294
0.05683387022549471,0.020815523610417965,2896,1822,Streptococcus,0.2,ERR1883294
0.030372756557754257,0.0048587351948194595,1233,1081,Sutterella,0.2,ERR1883294
0.14242982052462033,0.05216696101765537,1832,1405,Veillonella,0.2,ERR1883294
0.43327197422917624,0.07937150595101407,3307,1887,Bacteroides,0.1,ERR1883294
0.135987114588127,0.024880212561751276,2197,1602,Fusobacterium,0.1,ERR1883294
0.13345605154164747,0.01711461029160604,1206,1068,Megasphaera,0.1,ERR1883294
0.06764841233317993,0.012430912493916988,1577,1286,Morganella,0.1,ERR1883294
0.05683387022549471,0.010404375191619294,2896,1822,Streptococcus,0.1,ERR1883294
0.030372756557754257,0.0018565342310680702,1233,1081,Sutterella,0.1,ERR1883294
0.14242982052462033,0.02609264772162718,1832,1405,Veillonella,0.1,ERR1883294
0.26668755875900974,0.04821114775628472,1330,1169,Cetobacterium,,ERR1883315
0.0712420348897942,0.08525736255943335,3241,1907,Lactobacillus,,ERR1883315
0.1524078136425363,0.008881586663099234,1233,1081,Sutterella,,ERR1883315
0.5096625927086598,0.20971068088595785,1832,1405,Veillonella,,ERR1883315
0.26668755875900974,0.09206169856014329,1330,1169,Cetobacterium,1.0,ERR1883315
0.0712420348897942,0.026744270878542458,3241,1907,Lactobacillus,1.0,ERR1883315
0.1524078136425363,0.016982631289161974,1233,1081,Sutterella,1.0,ERR1883315
0.5096625927086598,0.1925222760404975,1832,1405,Veillonella,1.0,ERR1883315
0.26668755875900974,0.08874082246113785,1330,1169,Cetobacterium,0.9,ERR1883315
0.0712420348897942,0.023692598323871,3241,1907,Lactobacillus,0.9,ERR1883315
0.1524078136425363,0.01760235119040547,1233,1081,Sutterella,0.9,ERR1883315
0.5096625927086598,0.17006991431312846,1832,1405,Veillonella,0.9,ERR1883315
0.26668755875900974,0.07901717463460695,1330,1169,Cetobacterium,0.8,ERR1883315
0.0712420348897942,0.020992240155020825,3241,1907,Lactobacillus,0.8,ERR1883315
0.1524078136425363,0.015801804135444228,1233,1081,Sutterella,0.8,ERR1883315
0.5096625927086598,0.15061664043617293,1832,1405,Veillonella,0.8,ERR1883315
0.26668755875900974,0.06938412059904746,1330,1169,Cetobacterium,0.7000000000000001,ERR1883315
0.0712420348897942,0.015907736783255615,3241,1907,Lactobacillus,0.7000000000000001,ERR1883315
0.1524078136425363,0.0174997349263981,1233,1081,Sutterella,0.7000000000000001,ERR1883315
0.5096625927086598,0.13239832690325182,1832,1405,Veillonella,0.7000000000000001,ERR1883315
0.26668755875900974,0.05932248958139039,1330,1169,Cetobacterium,0.6,ERR1883315
0.0712420348897942,0.01521871037945626,3241,1907,Lactobacillus,0.6,ERR1883315
0.1524078136425363,0.012162943356492928,1233,1081,Sutterella,0.6,ERR1883315
0.5096625927086598,0.11306514963615034,1832,1405,Veillonella,0.6,ERR1883315
0.26668755875900974,0.04850169351445106,1330,1169,Cetobacterium,0.5,ERR1883315
0.0712420348897942,0.010308447669619292,3241,1907,Lactobacillus,0.5,ERR1883315
0.1524078136425363,0.01009824339699076,1233,1081,Sutterella,0.5,ERR1883315
0.5096625927086598,0.09526178455911415,1832,1405,Veillonella,0.5,ERR1883315
0.26668755875900974,0.03817924692674094,1330,1169,Cetobacterium,0.4,ERR1883315
0.0712420348897942,0.010061525126146144,3241,1907,Lactobacillus,0.4,ERR1883315
0.1524078136425363,0.008372948339450317,1233,1081,Sutterella,0.4,ERR1883315
0.5096625927086598,0.07605492615609914,1832,1405,Veillonella,0.4,ERR1883315
0.26668755875900974,0.028351127916578938,1330,1169,Cetobacterium,0.30000000000000004,ERR1883315
0.0712420348897942,0.004321837846057397,3241,1907,Lactobacillus,0.30000000000000004,ERR1883315
0.1524078136425363,0.00608412642997185,1233,1081,Sutterella,0.30000000000000004,ERR1883315
0.5096625927086598,0.057793228721434685,1832,1405,Veillonella,0.30000000000000004,ERR1883315
0.26668755875900974,0.018688888432965775,1330,1169,Cetobacterium,0.2,ERR1883315
0.0712420348897942,0.000570660551318976,3241,1907,Lactobacillus,0.2,ERR1883315
0.1524078136425363,0.003847386654064366,1233,1081,Sutterella,0.2,ERR1883315
0.5096625927086598,0.03893253370303065,1832,1405,Veillonella,0.2,ERR1883315
0.26668755875900974,0.009255535734804234,1330,1169,Cetobacterium,0.1,ERR1883315
0.0712420348897942,1.658040427064253e-05,3241,1907,Lactobacillus,0.1,ERR1883315
0.1524078136425363,0.0016328936954835178,1233,1081,Sutterella,0.1,ERR1883315
0.5096625927086598,0.020322044746935598,1832,1405,Veillonella,0.1,ERR1883315
